CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 19:09:47.265,780788,-0.03751,0.00355,0.76049,1.55747,1.02275,0,0.00000,1.54984,1.62902,1.59058,0.52781,0.01756
2024-06-22 19:09:47.273,780789,-0.03757,0.00353,0.76048,1.55746,1.02273,0,-0.00000,1.54979,1.62903,1.59052,0.52779,0.01760
2024-06-22 19:09:47.282,780790,-0.03762,0.00346,0.76046,1.55748,1.02273,0,-0.00000,1.54976,1.62904,1.59049,0.52776,0.01764
2024-06-22 19:09:47.290,780791,-0.03729,0.00312,0.76057,1.55755,1.02277,0,0.00000,1.55000,1.62894,1.59072,0.52795,0.01789
2024-06-22 19:09:47.298,780792,-0.03741,0.00314,0.76048,1.55750,1.02277,0,-0.00000,1.54991,1.62916,1.59081,0.52786,0.01794
2024-06-22 19:09:47.307,780793,-0.03732,0.00302,0.76042,1.55755,1.02279,0,-0.00000,1.54979,1.62920,1.59094,0.52771,0.01799
2024-06-22 19:09:47.315,780794,-0.03728,0.00294,0.76039,1.55758,1.02279,0,-0.00000,1.54970,1.62923,1.59101,0.52763,0.01802
2024-06-22 19:09:47.323,780795,-0.03721,0.00284,0.76043,1.55764,1.02277,0,-0.00000,1.54971,1.62909,1.59095,0.52766,0.01803
2024-06-22 19:09:47.332,780796,-0.03747,0.00289,0.76045,1.55759,1.02279,0,0.00000,1.54985,1.62918,1.59077,0.52778,0.01805
2024-06-22 19:09:47.341,780797,-0.03764,0.00294,0.76051,1.55753,1.02280,0,0.00000,1.54999,1.62914,1.59056,0.52792,0.01809
2024-06-22 19:09:47.349,780798,-0.03761,0.00281,0.76059,1.55754,1.02267,0,-0.00000,1.55006,1.62894,1.59039,0.52812,0.01822
2024-06-22 19:09:47.357,780799,-0.03769,0.00279,0.76061,1.55749,1.02253,0,-0.00000,1.55009,1.62892,1.59028,0.52829,0.01831
2024-06-22 19:09:47.365,780800,-0.03792,0.00288,0.76048,1.55740,1.02219,0,0.00000,1.54978,1.62902,1.59017,0.52833,0.01837
2024-06-22 19:09:47.374,780801,-0.03805,0.00287,0.76052,1.55740,1.02229,0,0.00000,1.54989,1.62899,1.59000,0.52834,0.01837
2024-06-22 19:09:47.383,780802,-0.03804,0.00281,0.76055,1.55740,1.02227,0,-0.00000,1.54996,1.62898,1.59000,0.52843,0.01842
2024-06-22 19:09:47.391,780803,-0.03803,0.00277,0.76053,1.55743,1.02222,0,-0.00000,1.54989,1.62897,1.59001,0.52841,0.01843
2024-06-22 19:09:47.399,780804,-0.03792,0.00268,0.76049,1.55750,1.02241,0,0.00000,1.54980,1.62901,1.59015,0.52813,0.01841
2024-06-22 19:09:47.407,780805,-0.03786,0.00274,0.76047,1.55749,1.02280,0,0.00000,1.54990,1.62915,1.59033,0.52783,0.01837
2024-06-22 19:09:47.415,780806,-0.03777,0.00262,0.76041,1.55754,1.02278,0,0.00000,1.54975,1.62920,1.59048,0.52770,0.01841
2024-06-22 19:09:47.424,780807,-0.03775,0.00257,0.76042,1.55755,1.02284,0,0.00000,1.54979,1.62922,1.59051,0.52768,0.01845
2024-06-22 19:09:47.432,780808,-0.03778,0.00254,0.76046,1.55755,1.02289,0,-0.00000,1.54989,1.62920,1.59046,0.52774,0.01847
2024-06-22 19:09:47.440,780809,-0.03784,0.00259,0.76048,1.55751,1.02287,0,0.00000,1.54995,1.62918,1.59037,0.52781,0.01848
2024-06-22 19:09:47.449,780810,-0.03789,0.00262,0.76049,1.55750,1.02285,0,-0.00000,1.54996,1.62915,1.59030,0.52785,0.01847
2024-06-22 19:09:47.457,780811,-0.03794,0.00269,0.76050,1.55747,1.02284,0,-0.00000,1.54997,1.62913,1.59023,0.52788,0.01844
2024-06-22 19:09:47.466,780812,-0.03796,0.00265,0.76047,1.55751,1.02253,0,-0.00000,1.54976,1.62902,1.59011,0.52797,0.01842
2024-06-22 19:09:47.474,780813,-0.03820,0.00293,0.76051,1.55744,1.02270,0,0.00000,1.54985,1.62898,1.58983,0.52789,0.01825
2024-06-22 19:09:47.482,780814,-0.03830,0.00295,0.76057,1.55743,1.02283,0,0.00000,1.55000,1.62895,1.58968,0.52793,0.01822
2024-06-22 19:09:47.491,780815,-0.03818,0.00291,0.76054,1.55743,1.02274,0,-0.00000,1.54994,1.62897,1.58983,0.52796,0.01827
2024-06-22 19:09:47.499,780816,-0.03789,0.00273,0.76060,1.55749,1.02293,0,-0.00000,1.55005,1.62891,1.59005,0.52786,0.01836
2024-06-22 19:09:47.506,780817,-0.03790,0.00270,0.76047,1.55748,1.02298,0,-0.00000,1.54990,1.62917,1.59030,0.52766,0.01842
2024-06-22 19:09:47.516,780818,-0.03767,0.00252,0.76043,1.55753,1.02281,0,0.00000,1.54981,1.62919,1.59056,0.52773,0.01852
2024-06-22 19:09:47.523,780819,-0.03758,0.00248,0.76045,1.55756,1.02286,0,-0.00000,1.54987,1.62919,1.59066,0.52773,0.01853
2024-06-22 19:09:47.531,780820,-0.03751,0.00242,0.76046,1.55758,1.02288,0,0.00000,1.54991,1.62920,1.59073,0.52775,0.01855
2024-06-22 19:09:47.541,780821,-0.03745,0.00241,0.76045,1.55758,1.02287,0,-0.00000,1.54989,1.62922,1.59081,0.52774,0.01856
2024-06-22 19:09:47.548,780822,-0.03740,0.00241,0.76043,1.55757,1.02285,0,-0.00000,1.54984,1.62923,1.59088,0.52771,0.01858
2024-06-22 19:09:47.557,780823,-0.03739,0.00246,0.76043,1.55752,1.02283,0,0.00000,1.54984,1.62922,1.59088,0.52773,0.01860
2024-06-22 19:09:47.565,780824,-0.03745,0.00255,0.76048,1.55745,1.02284,0,0.00000,1.54995,1.62918,1.59078,0.52783,0.01862
2024-06-22 19:09:47.574,780825,-0.03747,0.00252,0.76047,1.55742,1.02237,0,-0.00000,1.54978,1.62904,1.59063,0.52813,0.01870
2024-06-22 19:09:47.582,780826,-0.03762,0.00286,0.76055,1.55739,1.02271,0,0.00000,1.54994,1.62894,1.59037,0.52796,0.01840
2024-06-22 19:09:47.591,780827,-0.03750,0.00286,0.76065,1.55739,1.02294,0,-0.00000,1.55019,1.62886,1.59041,0.52797,0.01840
2024-06-22 19:09:47.599,780828,-0.03736,0.00281,0.76062,1.55741,1.02295,0,0.00000,1.55011,1.62890,1.59058,0.52787,0.01842
2024-06-22 19:09:47.607,780829,-0.03704,0.00251,0.76058,1.55747,1.02281,0,-0.00000,1.55004,1.62895,1.59097,0.52793,0.01864
2024-06-22 19:09:47.616,780830,-0.03711,0.00249,0.76050,1.55747,1.02286,0,-0.00000,1.55002,1.62919,1.59113,0.52786,0.01867
2024-06-22 19:09:47.624,780831,-0.03697,0.00241,0.76049,1.55750,1.02288,0,-0.00000,1.55001,1.62920,1.59129,0.52783,0.01869
2024-06-22 19:09:47.632,780832,-0.03682,0.00238,0.76048,1.55751,1.02281,0,0.00000,1.54993,1.62918,1.59142,0.52781,0.01871
2024-06-22 19:09:47.640,780833,-0.03670,0.00236,0.76044,1.55753,1.02276,0,-0.00000,1.54982,1.62919,1.59155,0.52775,0.01871
2024-06-22 19:09:47.649,780834,-0.03661,0.00235,0.76041,1.55753,1.02277,0,0.00000,1.54976,1.62923,1.59169,0.52768,0.01872
2024-06-22 19:09:47.657,780835,-0.03655,0.00236,0.76042,1.55753,1.02277,0,0.00000,1.54979,1.62921,1.59173,0.52770,0.01871
2024-06-22 19:09:47.666,780836,-0.03653,0.00244,0.76048,1.55749,1.02277,0,-0.00000,1.54992,1.62915,1.59169,0.52783,0.01869
2024-06-22 19:09:47.673,780837,-0.03640,0.00244,0.76058,1.55749,1.02275,0,-0.00000,1.55005,1.62895,1.59163,0.52798,0.01869
2024-06-22 19:09:47.683,780838,-0.03662,0.00266,0.76057,1.55737,1.02278,0,0.00000,1.55012,1.62908,1.59152,0.52803,0.01864
2024-06-22 19:09:47.690,780839,-0.03649,0.00279,0.76064,1.55738,1.02291,0,0.00000,1.55015,1.62888,1.59145,0.52793,0.01849
2024-06-22 19:09:47.699,780840,-0.03656,0.00280,0.76051,1.55739,1.02271,0,0.00000,1.54985,1.62899,1.59151,0.52782,0.01847
2024-06-22 19:09:47.707,780841,-0.03641,0.00279,0.76048,1.55739,1.02268,0,-0.00000,1.54977,1.62900,1.59166,0.52777,0.01849
2024-06-22 19:09:47.715,780842,-0.03615,0.00257,0.76048,1.55744,1.02260,0,-0.00000,1.54980,1.62901,1.59194,0.52787,0.01863
2024-06-22 19:09:47.724,780843,-0.03584,0.00244,0.76048,1.55750,1.02250,0,0.00000,1.54980,1.62903,1.59229,0.52796,0.01868
2024-06-22 19:09:47.732,780844,-0.03567,0.00245,0.76050,1.55749,1.02279,0,0.00000,1.55000,1.62915,1.59257,0.52786,0.01869
2024-06-22 19:09:47.741,780845,-0.03544,0.00241,0.76045,1.55752,1.02278,0,-0.00000,1.54987,1.62920,1.59286,0.52773,0.01869
2024-06-22 19:09:47.748,780846,-0.03505,0.00226,0.76045,1.55760,1.02273,0,0.00000,1.54973,1.62905,1.59310,0.52763,0.01871
2024-06-22 19:09:47.757,780847,-0.03482,0.00227,0.76061,1.55760,1.02312,0,0.00000,1.55013,1.62893,1.59320,0.52763,0.01872
2024-06-22 19:09:47.765,780848,-0.03507,0.00239,0.76043,1.55753,1.02271,0,-0.00000,1.54982,1.62919,1.59323,0.52774,0.01869
2024-06-22 19:09:47.774,780849,-0.03503,0.00248,0.76049,1.55749,1.02267,0,0.00000,1.54992,1.62912,1.59320,0.52788,0.01866
2024-06-22 19:09:47.782,780850,-0.03488,0.00247,0.76057,1.55754,1.02271,0,0.00000,1.54999,1.62893,1.59316,0.52790,0.01860
2024-06-22 19:09:47.791,780851,-0.03477,0.00257,0.76060,1.55750,1.02276,0,0.00000,1.55005,1.62891,1.59325,0.52791,0.01856
2024-06-22 19:09:47.798,780852,-0.03478,0.00263,0.76049,1.55748,1.02252,0,0.00000,1.54981,1.62902,1.59336,0.52791,0.01853
2024-06-22 19:09:47.807,780853,-0.03466,0.00274,0.76049,1.55743,1.02250,0,-0.00000,1.54982,1.62901,1.59347,0.52794,0.01851
2024-06-22 19:09:47.816,780854,-0.03454,0.00275,0.76053,1.55742,1.02254,0,0.00000,1.54991,1.62899,1.59357,0.52798,0.01850
2024-06-22 19:09:47.824,780855,-0.03440,0.00275,0.76050,1.55743,1.02249,0,0.00000,1.54985,1.62900,1.59373,0.52797,0.01848
2024-06-22 19:09:47.832,780856,-0.03419,0.00266,0.76047,1.55750,1.02249,0,0.00000,1.54977,1.62903,1.59398,0.52788,0.01848
2024-06-22 19:09:47.840,780857,-0.03402,0.00266,0.76047,1.55750,1.02276,0,-0.00000,1.54989,1.62917,1.59428,0.52773,0.01848
2024-06-22 19:09:47.848,780858,-0.03371,0.00259,0.76040,1.55754,1.02266,0,-0.00000,1.54974,1.62923,1.59466,0.52766,0.01850
2024-06-22 19:09:47.857,780859,-0.03350,0.00253,0.76040,1.55757,1.02268,0,-0.00000,1.54973,1.62921,1.59485,0.52763,0.01851
2024-06-22 19:09:47.865,780860,-0.03341,0.00251,0.76044,1.55759,1.02271,0,-0.00000,1.54984,1.62921,1.59494,0.52771,0.01850
2024-06-22 19:09:47.874,780861,-0.03335,0.00261,0.76047,1.55754,1.02269,0,-0.00000,1.54992,1.62918,1.59497,0.52780,0.01848
2024-06-22 19:09:47.882,780862,-0.03331,0.00270,0.76050,1.55749,1.02268,0,-0.00000,1.54998,1.62915,1.59499,0.52787,0.01847
2024-06-22 19:09:47.890,780863,-0.03336,0.00284,0.76051,1.55743,1.02271,0,0.00000,1.55000,1.62915,1.59494,0.52786,0.01842
2024-06-22 19:09:47.899,780864,-0.03338,0.00300,0.76047,1.55744,1.02263,0,-0.00000,1.54978,1.62904,1.59481,0.52772,0.01824
2024-06-22 19:09:47.907,780865,-0.03330,0.00311,0.76052,1.55739,1.02264,0,0.00000,1.54989,1.62899,1.59484,0.52782,0.01820
2024-06-22 19:09:47.915,780866,-0.03330,0.00324,0.76057,1.55739,1.02267,0,0.00000,1.55002,1.62897,1.59482,0.52792,0.01807
2024-06-22 19:09:47.923,780867,-0.03314,0.00325,0.76057,1.55740,1.02267,0,0.00000,1.55003,1.62899,1.59500,0.52792,0.01805
