CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 19:02:18.621,726951,-0.03140,-0.00893,0.76049,1.55219,1.01809,0,-0.00000,1.54998,1.62917,1.59677,0.53244,0.03880
2024-06-22 19:02:18.630,726952,-0.03143,-0.00885,0.76049,1.55219,1.01808,0,0.00000,1.54996,1.62917,1.59674,0.53242,0.03873
2024-06-22 19:02:18.638,726953,-0.03146,-0.00873,0.76048,1.55216,1.01810,0,0.00000,1.54996,1.62918,1.59671,0.53240,0.03865
2024-06-22 19:02:18.647,726954,-0.03151,-0.00861,0.76048,1.55214,1.01811,0,-0.00000,1.54995,1.62918,1.59667,0.53239,0.03855
2024-06-22 19:02:18.655,726955,-0.03156,-0.00849,0.76048,1.55214,1.01809,0,0.00000,1.54995,1.62917,1.59661,0.53240,0.03844
2024-06-22 19:02:18.664,726956,-0.03162,-0.00835,0.76049,1.55213,1.01810,0,-0.00000,1.54997,1.62917,1.59654,0.53242,0.03830
2024-06-22 19:02:18.673,726957,-0.03169,-0.00820,0.76051,1.55214,1.01810,0,0.00000,1.55001,1.62916,1.59648,0.53245,0.03814
2024-06-22 19:02:18.680,726958,-0.03175,-0.00807,0.76050,1.55215,1.01807,0,-0.00000,1.55000,1.62916,1.59641,0.53247,0.03799
2024-06-22 19:02:18.688,726959,-0.03182,-0.00793,0.76051,1.55215,1.01808,0,-0.00000,1.55002,1.62916,1.59634,0.53249,0.03785
2024-06-22 19:02:18.697,726960,-0.03187,-0.00779,0.76051,1.55215,1.01808,0,0.00000,1.55002,1.62916,1.59629,0.53249,0.03770
2024-06-22 19:02:18.705,726961,-0.03192,-0.00765,0.76051,1.55214,1.01809,0,-0.00000,1.55001,1.62916,1.59625,0.53247,0.03756
2024-06-22 19:02:18.713,726962,-0.03194,-0.00749,0.76050,1.55214,1.01811,0,-0.00000,1.55000,1.62917,1.59623,0.53244,0.03741
2024-06-22 19:02:18.722,726963,-0.03198,-0.00732,0.76049,1.55213,1.01811,0,-0.00000,1.54999,1.62918,1.59621,0.53242,0.03724
2024-06-22 19:02:18.730,726964,-0.03201,-0.00716,0.76049,1.55215,1.01810,0,-0.00000,1.54996,1.62918,1.59618,0.53241,0.03706
2024-06-22 19:02:18.738,726965,-0.03205,-0.00697,0.76049,1.55215,1.01812,0,-0.00000,1.54998,1.62917,1.59614,0.53240,0.03686
2024-06-22 19:02:18.747,726966,-0.03210,-0.00678,0.76049,1.55216,1.01811,0,-0.00000,1.54996,1.62917,1.59609,0.53241,0.03665
2024-06-22 19:02:18.755,726967,-0.03215,-0.00656,0.76050,1.55215,1.01814,0,0.00000,1.54999,1.62916,1.59603,0.53240,0.03643
2024-06-22 19:02:18.763,726968,-0.03221,-0.00634,0.76050,1.55215,1.01812,0,-0.00000,1.54998,1.62916,1.59597,0.53241,0.03622
2024-06-22 19:02:18.771,726969,-0.03229,-0.00614,0.76050,1.55214,1.01813,0,0.00000,1.55000,1.62917,1.59591,0.53242,0.03602
2024-06-22 19:02:18.781,726970,-0.03237,-0.00591,0.76049,1.55214,1.01811,0,0.00000,1.54998,1.62918,1.59584,0.53242,0.03579
2024-06-22 19:02:18.788,726971,-0.03243,-0.00570,0.76050,1.55214,1.01812,0,0.00000,1.54999,1.62918,1.59578,0.53243,0.03557
