CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 18:49:18.994,633396,-0.03349,-0.00344,0.76053,1.55781,1.01814,0,-0.00000,1.55001,1.62907,1.59480,0.53245,0.02421
2024-06-22 18:49:19.002,633397,-0.03350,-0.00334,0.76053,1.55781,1.01813,0,-0.00000,1.54999,1.62907,1.59479,0.53243,0.02412
2024-06-22 18:49:19.011,633398,-0.03349,-0.00324,0.76052,1.55780,1.01813,0,0.00000,1.54997,1.62907,1.59480,0.53241,0.02402
2024-06-22 18:49:19.019,633399,-0.03348,-0.00313,0.76052,1.55780,1.01812,0,-0.00000,1.54995,1.62907,1.59481,0.53240,0.02392
2024-06-22 18:49:19.027,633400,-0.03349,-0.00304,0.76052,1.55780,1.01815,0,0.00000,1.54997,1.62907,1.59480,0.53240,0.02382
2024-06-22 18:49:19.036,633401,-0.03348,-0.00293,0.76052,1.55780,1.01815,0,-0.00000,1.54998,1.62907,1.59481,0.53240,0.02370
2024-06-22 18:49:19.044,633402,-0.03349,-0.00283,0.76052,1.55781,1.01816,0,0.00000,1.54998,1.62908,1.59481,0.53239,0.02359
2024-06-22 18:49:19.051,633403,-0.03348,-0.00270,0.76052,1.55781,1.01818,0,-0.00000,1.54998,1.62908,1.59483,0.53238,0.02346
2024-06-22 18:49:19.061,633404,-0.03347,-0.00259,0.76052,1.55781,1.01817,0,-0.00000,1.54997,1.62908,1.59483,0.53237,0.02334
2024-06-22 18:49:19.068,633405,-0.03348,-0.00244,0.76052,1.55780,1.01817,0,-0.00000,1.54997,1.62907,1.59482,0.53237,0.02321
2024-06-22 18:49:19.077,633406,-0.03350,-0.00229,0.76052,1.55780,1.01815,0,0.00000,1.54996,1.62907,1.59480,0.53238,0.02306
2024-06-22 18:49:19.086,633407,-0.03349,-0.00214,0.76052,1.55780,1.01816,0,0.00000,1.54998,1.62907,1.59481,0.53239,0.02291
2024-06-22 18:49:19.094,633408,-0.03348,-0.00198,0.76053,1.55779,1.01817,0,0.00000,1.54998,1.62907,1.59482,0.53239,0.02275
2024-06-22 18:49:19.102,633409,-0.03363,-0.00171,0.76053,1.55781,1.01835,0,0.00000,1.54999,1.62908,1.59467,0.53222,0.02246
2024-06-22 18:49:19.111,633410,-0.03362,-0.00159,0.76052,1.55782,1.01834,0,0.00000,1.54998,1.62907,1.59469,0.53221,0.02231
2024-06-22 18:49:19.119,633411,-0.03363,-0.00143,0.76052,1.55781,1.01834,0,0.00000,1.54998,1.62908,1.59469,0.53222,0.02216
2024-06-22 18:49:19.127,633412,-0.03363,-0.00127,0.76053,1.55781,1.01834,0,-0.00000,1.54999,1.62908,1.59469,0.53223,0.02201
2024-06-22 18:49:19.135,633413,-0.03362,-0.00113,0.76052,1.55781,1.01833,0,-0.00000,1.54998,1.62907,1.59469,0.53223,0.02186
2024-06-22 18:49:19.144,633414,-0.03362,-0.00097,0.76052,1.55781,1.01831,0,-0.00000,1.54996,1.62907,1.59470,0.53222,0.02170
2024-06-22 18:49:19.152,633415,-0.03362,-0.00080,0.76052,1.55780,1.01832,0,-0.00000,1.54996,1.62908,1.59470,0.53222,0.02155
2024-06-22 18:49:19.161,633416,-0.03360,-0.00063,0.76052,1.55780,1.01831,0,0.00000,1.54996,1.62907,1.59472,0.53223,0.02137
2024-06-22 18:49:19.169,633417,-0.03356,-0.00045,0.76052,1.55781,1.01829,0,0.00000,1.54996,1.62907,1.59476,0.53225,0.02117
2024-06-22 18:49:19.177,633418,-0.03356,-0.00029,0.76053,1.55782,1.01832,0,0.00000,1.55000,1.62908,1.59477,0.53225,0.02099
2024-06-22 18:49:19.185,633419,-0.03336,-0.00024,0.76053,1.55782,1.01818,0,0.00000,1.55001,1.62907,1.59497,0.53240,0.02095
2024-06-22 18:49:19.194,633420,-0.03336,-0.00006,0.76053,1.55781,1.01815,0,-0.00000,1.54999,1.62908,1.59499,0.53241,0.02077
2024-06-22 18:49:19.202,633421,-0.03333,0.00011,0.76052,1.55781,1.01813,0,-0.00000,1.54997,1.62908,1.59501,0.53240,0.02060
2024-06-22 18:49:19.210,633422,-0.03348,0.00046,0.76052,1.55780,1.01831,0,-0.00000,1.54997,1.62907,1.59485,0.53223,0.02026
2024-06-22 18:49:19.218,633423,-0.03329,0.00051,0.76052,1.55780,1.01815,0,0.00000,1.54997,1.62906,1.59505,0.53239,0.02022
2024-06-22 18:49:19.228,633424,-0.03343,0.00082,0.76052,1.55780,1.01831,0,0.00000,1.54997,1.62907,1.59491,0.53222,0.01989
2024-06-22 18:49:19.235,633425,-0.03332,0.00087,0.76052,1.55780,1.01818,0,0.00000,1.54997,1.62907,1.59503,0.53236,0.01985
2024-06-22 18:49:19.244,633426,-0.03346,0.00118,0.76052,1.55781,1.01834,0,-0.00000,1.54998,1.62907,1.59488,0.53221,0.01952
2024-06-22 18:49:19.252,633427,-0.03345,0.00135,0.76052,1.55781,1.01833,0,-0.00000,1.54997,1.62908,1.59491,0.53220,0.01933
2024-06-22 18:49:19.260,633428,-0.03325,0.00143,0.76052,1.55781,1.01818,0,-0.00000,1.54997,1.62907,1.59510,0.53236,0.01927
2024-06-22 18:49:19.269,633429,-0.03325,0.00162,0.76053,1.55781,1.01818,0,-0.00000,1.54999,1.62907,1.59510,0.53237,0.01907
2024-06-22 18:49:19.277,633430,-0.03324,0.00182,0.76053,1.55780,1.01816,0,-0.00000,1.54998,1.62906,1.59512,0.53238,0.01888
2024-06-22 18:49:19.285,633431,-0.03323,0.00200,0.76053,1.55780,1.01817,0,0.00000,1.55000,1.62907,1.59514,0.53239,0.01870
2024-06-22 18:49:19.294,633432,-0.03321,0.00220,0.76053,1.55780,1.01815,0,-0.00000,1.54998,1.62907,1.59516,0.53239,0.01849
2024-06-22 18:49:19.302,633433,-0.03320,0.00240,0.76052,1.55780,1.01816,0,-0.00000,1.54999,1.62908,1.59518,0.53239,0.01829
2024-06-22 18:49:19.311,633434,-0.03317,0.00260,0.76052,1.55780,1.01815,0,0.00000,1.54998,1.62907,1.59520,0.53240,0.01808
2024-06-22 18:49:19.319,633435,-0.03315,0.00282,0.76053,1.55780,1.01815,0,0.00000,1.54999,1.62907,1.59523,0.53240,0.01787
2024-06-22 18:49:19.327,633436,-0.03323,0.00309,0.76053,1.55780,1.01826,0,-0.00000,1.54999,1.62907,1.59514,0.53230,0.01759
2024-06-22 18:49:19.335,633437,-0.03319,0.00328,0.76053,1.55781,1.01828,0,0.00000,1.55001,1.62906,1.59518,0.53229,0.01738
2024-06-22 18:49:19.344,633438,-0.03315,0.00349,0.76052,1.55781,1.01826,0,-0.00000,1.54997,1.62906,1.59523,0.53228,0.01718
2024-06-22 18:49:19.352,633439,-0.03312,0.00368,0.76052,1.55780,1.01826,0,0.00000,1.54996,1.62908,1.59528,0.53227,0.01698
2024-06-22 18:49:19.361,633440,-0.03307,0.00388,0.76052,1.55780,1.01829,0,0.00000,1.54998,1.62908,1.59532,0.53225,0.01678
2024-06-22 18:49:19.369,633441,-0.03305,0.00410,0.76052,1.55779,1.01829,0,0.00000,1.54997,1.62908,1.59535,0.53224,0.01657
2024-06-22 18:49:19.377,633442,-0.03303,0.00430,0.76052,1.55780,1.01831,0,0.00000,1.54998,1.62907,1.59537,0.53224,0.01636
2024-06-22 18:49:19.386,633443,-0.03300,0.00450,0.76053,1.55780,1.01830,0,0.00000,1.54999,1.62907,1.59540,0.53225,0.01616
2024-06-22 18:49:19.393,633444,-0.03296,0.00469,0.76053,1.55781,1.01829,0,0.00000,1.54999,1.62907,1.59543,0.53226,0.01594
2024-06-22 18:49:19.403,633445,-0.03295,0.00489,0.76052,1.55781,1.01828,0,0.00000,1.54998,1.62907,1.59546,0.53226,0.01575
2024-06-22 18:49:19.411,633446,-0.03291,0.00507,0.76053,1.55781,1.01827,0,0.00000,1.54998,1.62906,1.59549,0.53227,0.01557
2024-06-22 18:49:19.419,633447,-0.03295,0.00530,0.76053,1.55781,1.01833,0,-0.00000,1.54998,1.62907,1.59545,0.53222,0.01533
2024-06-22 18:49:19.427,633448,-0.03293,0.00551,0.76053,1.55779,1.01834,0,-0.00000,1.54999,1.62907,1.59549,0.53222,0.01514
2024-06-22 18:49:19.435,633449,-0.03290,0.00569,0.76052,1.55779,1.01834,0,0.00000,1.54998,1.62908,1.59552,0.53220,0.01495
2024-06-22 18:49:19.444,633450,-0.03282,0.00583,0.76052,1.55779,1.01827,0,-0.00000,1.54997,1.62907,1.59560,0.53227,0.01482
2024-06-22 18:49:19.452,633451,-0.03266,0.00593,0.76052,1.55780,1.01820,0,-0.00000,1.54998,1.62907,1.59577,0.53234,0.01470
2024-06-22 18:49:19.460,633452,-0.03274,0.00616,0.76052,1.55782,1.01829,0,0.00000,1.54998,1.62907,1.59569,0.53225,0.01444
2024-06-22 18:49:19.469,633453,-0.03272,0.00634,0.76053,1.55782,1.01829,0,-0.00000,1.54999,1.62907,1.59571,0.53227,0.01425
2024-06-22 18:49:19.477,633454,-0.03269,0.00653,0.76053,1.55782,1.01829,0,-0.00000,1.54999,1.62907,1.59574,0.53227,0.01407
2024-06-22 18:49:19.485,633455,-0.03266,0.00673,0.76052,1.55780,1.01829,0,-0.00000,1.54998,1.62907,1.59577,0.53226,0.01389
2024-06-22 18:49:19.494,633456,-0.03251,0.00685,0.76052,1.55780,1.01818,0,0.00000,1.54997,1.62908,1.59594,0.53235,0.01377
2024-06-22 18:49:19.502,633457,-0.03247,0.00705,0.76052,1.55779,1.01819,0,-0.00000,1.54997,1.62906,1.59596,0.53235,0.01358
2024-06-22 18:49:19.511,633458,-0.03257,0.00731,0.76052,1.55779,1.01827,0,-0.00000,1.54998,1.62907,1.59587,0.53228,0.01331
2024-06-22 18:49:19.518,633459,-0.03254,0.00749,0.76053,1.55779,1.01825,0,-0.00000,1.54998,1.62907,1.59591,0.53230,0.01313
2024-06-22 18:49:19.527,633460,-0.03238,0.00758,0.76053,1.55781,1.01816,0,0.00000,1.54999,1.62906,1.59607,0.53239,0.01302
2024-06-22 18:49:19.535,633461,-0.03234,0.00773,0.76053,1.55781,1.01819,0,-0.00000,1.55000,1.62907,1.59611,0.53238,0.01285
2024-06-22 18:49:19.544,633462,-0.03241,0.00795,0.76053,1.55782,1.01827,0,-0.00000,1.54998,1.62907,1.59604,0.53228,0.01263
2024-06-22 18:49:19.552,633463,-0.03238,0.00811,0.76053,1.55781,1.01830,0,-0.00000,1.54999,1.62907,1.59608,0.53226,0.01247
2024-06-22 18:49:19.560,633464,-0.03235,0.00829,0.76052,1.55779,1.01827,0,-0.00000,1.54997,1.62907,1.59610,0.53227,0.01233
2024-06-22 18:49:19.569,633465,-0.03232,0.00840,0.76052,1.55780,1.01828,0,0.00000,1.54997,1.62907,1.59614,0.53226,0.01219
2024-06-22 18:49:19.577,633466,-0.03229,0.00855,0.76052,1.55780,1.01828,0,-0.00000,1.54998,1.62907,1.59617,0.53226,0.01204
2024-06-22 18:49:19.586,633467,-0.03226,0.00868,0.76052,1.55781,1.01827,0,0.00000,1.54997,1.62907,1.59621,0.53226,0.01190
2024-06-22 18:49:19.593,633468,-0.03222,0.00880,0.76052,1.55782,1.01827,0,0.00000,1.54997,1.62907,1.59625,0.53227,0.01176
2024-06-22 18:49:19.602,633469,-0.03220,0.00894,0.76053,1.55781,1.01829,0,0.00000,1.55000,1.62907,1.59627,0.53228,0.01162
2024-06-22 18:49:19.610,633470,-0.03218,0.00909,0.76053,1.55781,1.01828,0,-0.00000,1.55000,1.62907,1.59630,0.53229,0.01148
2024-06-22 18:49:19.619,633471,-0.03217,0.00923,0.76053,1.55779,1.01827,0,0.00000,1.54999,1.62908,1.59631,0.53229,0.01136
2024-06-22 18:49:19.627,633472,-0.03214,0.00935,0.76053,1.55779,1.01826,0,0.00000,1.54999,1.62907,1.59634,0.53230,0.01124
2024-06-22 18:49:19.635,633473,-0.03212,0.00948,0.76053,1.55779,1.01827,0,-0.00000,1.54999,1.62908,1.59637,0.53229,0.01111
2024-06-22 18:49:19.644,633474,-0.03207,0.00960,0.76052,1.55780,1.01825,0,-0.00000,1.54997,1.62908,1.59642,0.53229,0.01098
2024-06-22 18:49:19.652,633475,-0.03204,0.00971,0.76052,1.55781,1.01826,0,0.00000,1.54998,1.62907,1.59645,0.53229,0.01085
2024-06-22 18:49:19.661,633476,-0.03201,0.00981,0.76052,1.55782,1.01825,0,-0.00000,1.54998,1.62908,1.59648,0.53230,0.01074
2024-06-22 18:49:19.668,633477,-0.03198,0.00992,0.76053,1.55781,1.01825,0,0.00000,1.54999,1.62907,1.59652,0.53230,0.01064
2024-06-22 18:49:19.677,633478,-0.03195,0.01001,0.76053,1.55781,1.01827,0,-0.00000,1.54999,1.62908,1.59655,0.53229,0.01055
2024-06-22 18:49:19.685,633479,-0.03193,0.01012,0.76052,1.55780,1.01826,0,-0.00000,1.54997,1.62908,1.59657,0.53228,0.01045
2024-06-22 18:49:19.694,633480,-0.03190,0.01021,0.76052,1.55780,1.01824,0,0.00000,1.54996,1.62908,1.59660,0.53229,0.01035
2024-06-22 18:49:19.702,633481,-0.03188,0.01031,0.76052,1.55780,1.01824,0,-0.00000,1.54997,1.62907,1.59662,0.53231,0.01026
2024-06-22 18:49:19.711,633482,-0.03185,0.01043,0.76053,1.55779,1.01824,0,-0.00000,1.54999,1.62907,1.59665,0.53232,0.01016
2024-06-22 18:49:19.719,633483,-0.03170,0.01042,0.76053,1.55780,1.01815,0,0.00000,1.54999,1.62907,1.59681,0.53241,0.01014
2024-06-22 18:49:19.728,633484,-0.03168,0.01048,0.76053,1.55781,1.01816,0,0.00000,1.55000,1.62907,1.59683,0.53241,0.01007
2024-06-22 18:49:19.735,633485,-0.03179,0.01063,0.76053,1.55780,1.01824,0,0.00000,1.55000,1.62908,1.59672,0.53233,0.00993
2024-06-22 18:49:19.744,633486,-0.03177,0.01069,0.76053,1.55780,1.01823,0,-0.00000,1.54999,1.62907,1.59674,0.53233,0.00987
2024-06-22 18:49:19.752,633487,-0.03163,0.01067,0.76053,1.55780,1.01813,0,0.00000,1.54999,1.62907,1.59688,0.53242,0.00989
2024-06-22 18:49:19.761,633488,-0.03172,0.01081,0.76053,1.55780,1.01822,0,-0.00000,1.54998,1.62907,1.59678,0.53234,0.00976
2024-06-22 18:49:19.769,633489,-0.03170,0.01085,0.76053,1.55780,1.01822,0,0.00000,1.54998,1.62907,1.59681,0.53233,0.00971
2024-06-22 18:49:19.777,633490,-0.03165,0.01089,0.76052,1.55780,1.01822,0,-0.00000,1.54996,1.62907,1.59685,0.53231,0.00968
2024-06-22 18:49:19.786,633491,-0.03162,0.01091,0.76052,1.55780,1.01823,0,0.00000,1.54997,1.62908,1.59689,0.53231,0.00965
2024-06-22 18:49:19.794,633492,-0.03160,0.01094,0.76053,1.55780,1.01825,0,0.00000,1.54998,1.62907,1.59691,0.53230,0.00962
2024-06-22 18:49:19.803,633493,-0.03157,0.01095,0.76053,1.55781,1.01826,0,0.00000,1.55000,1.62907,1.59694,0.53231,0.00959
2024-06-22 18:49:19.811,633494,-0.03156,0.01099,0.76053,1.55780,1.01826,0,-0.00000,1.55000,1.62907,1.59696,0.53231,0.00956
2024-06-22 18:49:19.819,633495,-0.03154,0.01100,0.76053,1.55781,1.01823,0,0.00000,1.54998,1.62907,1.59697,0.53232,0.00955
2024-06-22 18:49:19.828,633496,-0.03152,0.01103,0.76052,1.55780,1.01823,0,-0.00000,1.54998,1.62907,1.59700,0.53232,0.00953
2024-06-22 18:49:19.836,633497,-0.03150,0.01105,0.76052,1.55779,1.01822,0,-0.00000,1.54997,1.62908,1.59702,0.53231,0.00952
2024-06-22 18:49:19.843,633498,-0.03148,0.01104,0.76052,1.55780,1.01824,0,0.00000,1.54998,1.62908,1.59704,0.53231,0.00951
2024-06-22 18:49:19.851,633499,-0.03146,0.01105,0.76052,1.55780,1.01824,0,0.00000,1.54998,1.62907,1.59706,0.53231,0.00952
2024-06-22 18:49:19.860,633500,-0.03144,0.01103,0.76052,1.55780,1.01824,0,0.00000,1.54998,1.62907,1.59708,0.53231,0.00953
2024-06-22 18:49:19.869,633501,-0.03143,0.01103,0.76052,1.55780,1.01824,0,0.00000,1.54997,1.62908,1.59710,0.53230,0.00954
2024-06-22 18:49:19.877,633502,-0.03128,0.01093,0.76052,1.55780,1.01816,0,-0.00000,1.54998,1.62907,1.59724,0.53238,0.00963
2024-06-22 18:49:19.885,633503,-0.03138,0.01096,0.76052,1.55780,1.01825,0,-0.00000,1.54997,1.62908,1.59715,0.53228,0.00960
2024-06-22 18:49:19.893,633504,-0.03125,0.01086,0.76052,1.55781,1.01816,0,0.00000,1.54998,1.62908,1.59728,0.53238,0.00969
2024-06-22 18:49:19.901,633505,-0.03124,0.01084,0.76053,1.55780,1.01816,0,0.00000,1.54999,1.62908,1.59728,0.53239,0.00973
2024-06-22 18:49:19.910,633506,-0.03123,0.01080,0.76053,1.55780,1.01817,0,0.00000,1.54999,1.62908,1.59730,0.53238,0.00976
2024-06-22 18:49:19.918,633507,-0.03121,0.01076,0.76053,1.55780,1.01817,0,0.00000,1.55000,1.62907,1.59731,0.53238,0.00981
2024-06-22 18:49:19.927,633508,-0.03120,0.01071,0.76052,1.55780,1.01813,0,0.00000,1.54997,1.62907,1.59732,0.53239,0.00987
2024-06-22 18:49:19.935,633509,-0.03119,0.01065,0.76053,1.55780,1.01813,0,0.00000,1.54998,1.62907,1.59732,0.53240,0.00993
2024-06-22 18:49:19.944,633510,-0.03119,0.01060,0.76053,1.55779,1.01814,0,-0.00000,1.54999,1.62906,1.59732,0.53240,0.00999
2024-06-22 18:49:19.952,633511,-0.03129,0.01061,0.76053,1.55779,1.01823,0,0.00000,1.54999,1.62906,1.59722,0.53231,0.00997
2024-06-22 18:49:19.960,633512,-0.03128,0.01053,0.76053,1.55780,1.01822,0,-0.00000,1.54998,1.62907,1.59723,0.53232,0.01004
2024-06-22 18:49:19.969,633513,-0.03115,0.01036,0.76053,1.55780,1.01813,0,0.00000,1.54998,1.62907,1.59736,0.53240,0.01021
2024-06-22 18:49:19.977,633514,-0.03114,0.01029,0.76053,1.55779,1.01814,0,0.00000,1.54998,1.62907,1.59738,0.53239,0.01030
2024-06-22 18:49:19.986,633515,-0.03115,0.01020,0.76052,1.55779,1.01812,0,0.00000,1.54998,1.62907,1.59737,0.53240,0.01040
2024-06-22 18:49:19.994,633516,-0.03117,0.01008,0.76053,1.55780,1.01814,0,0.00000,1.54999,1.62907,1.59734,0.53240,0.01051
2024-06-22 18:49:20.002,633517,-0.03117,0.00999,0.76053,1.55779,1.01813,0,-0.00000,1.54999,1.62907,1.59734,0.53241,0.01061
2024-06-22 18:49:20.010,633518,-0.03115,0.00990,0.76053,1.55779,1.01814,0,0.00000,1.54999,1.62907,1.59736,0.53240,0.01069
2024-06-22 18:49:20.019,633519,-0.03114,0.00982,0.76052,1.55779,1.01813,0,0.00000,1.54998,1.62907,1.59737,0.53239,0.01078
2024-06-22 18:49:20.027,633520,-0.03114,0.00969,0.76052,1.55781,1.01813,0,-0.00000,1.54998,1.62907,1.59737,0.53239,0.01089
2024-06-22 18:49:20.036,633521,-0.03114,0.00959,0.76053,1.55780,1.01814,0,0.00000,1.55000,1.62907,1.59736,0.53239,0.01100
2024-06-22 18:49:20.044,633522,-0.03115,0.00948,0.76052,1.55780,1.01813,0,-0.00000,1.54999,1.62908,1.59736,0.53239,0.01111
2024-06-22 18:49:20.052,633523,-0.03115,0.00938,0.76052,1.55779,1.01813,0,-0.00000,1.54998,1.62908,1.59735,0.53239,0.01123
2024-06-22 18:49:20.061,633524,-0.03116,0.00927,0.76052,1.55778,1.01813,0,-0.00000,1.54998,1.62908,1.59735,0.53239,0.01136
2024-06-22 18:49:20.069,633525,-0.03115,0.00915,0.76052,1.55778,1.01813,0,0.00000,1.54998,1.62907,1.59735,0.53238,0.01148
2024-06-22 18:49:20.077,633526,-0.03115,0.00900,0.76053,1.55779,1.01815,0,0.00000,1.54999,1.62907,1.59735,0.53238,0.01161
2024-06-22 18:49:20.086,633527,-0.03115,0.00884,0.76052,1.55781,1.01812,0,-0.00000,1.54997,1.62907,1.59735,0.53238,0.01175
2024-06-22 18:49:20.094,633528,-0.03116,0.00871,0.76053,1.55780,1.01815,0,0.00000,1.55000,1.62908,1.59734,0.53238,0.01189
2024-06-22 18:49:20.102,633529,-0.03116,0.00857,0.76053,1.55780,1.01816,0,-0.00000,1.55000,1.62907,1.59733,0.53237,0.01204
2024-06-22 18:49:20.110,633530,-0.03116,0.00844,0.76052,1.55779,1.01814,0,-0.00000,1.54998,1.62907,1.59733,0.53237,0.01219
2024-06-22 18:49:20.119,633531,-0.03116,0.00830,0.76052,1.55778,1.01814,0,-0.00000,1.54997,1.62908,1.59733,0.53236,0.01235
2024-06-22 18:49:20.127,633532,-0.03118,0.00814,0.76051,1.55779,1.01813,0,-0.00000,1.54996,1.62908,1.59731,0.53236,0.01250
2024-06-22 18:49:20.135,633533,-0.03118,0.00799,0.76052,1.55779,1.01813,0,-0.00000,1.54998,1.62907,1.59730,0.53237,0.01265
2024-06-22 18:49:20.145,633534,-0.03121,0.00783,0.76053,1.55779,1.01814,0,0.00000,1.55000,1.62907,1.59727,0.53239,0.01280
2024-06-22 18:49:20.152,633535,-0.03124,0.00765,0.76053,1.55780,1.01814,0,0.00000,1.55001,1.62908,1.59725,0.53240,0.01297
2024-06-22 18:49:20.161,633536,-0.03124,0.00750,0.76053,1.55780,1.01811,0,0.00000,1.54999,1.62907,1.59724,0.53240,0.01313
2024-06-22 18:49:20.168,633537,-0.03124,0.00731,0.76053,1.55780,1.01813,0,0.00000,1.55000,1.62908,1.59724,0.53239,0.01332
2024-06-22 18:49:20.177,633538,-0.03126,0.00713,0.76053,1.55779,1.01812,0,-0.00000,1.54999,1.62907,1.59721,0.53239,0.01352
2024-06-22 18:49:20.185,633539,-0.03127,0.00697,0.76053,1.55778,1.01812,0,-0.00000,1.54998,1.62907,1.59720,0.53238,0.01370
2024-06-22 18:49:20.194,633540,-0.03128,0.00677,0.76053,1.55778,1.01813,0,0.00000,1.55000,1.62906,1.59718,0.53238,0.01389
2024-06-22 18:49:20.202,633541,-0.03147,0.00674,0.76053,1.55778,1.01829,0,-0.00000,1.54999,1.62907,1.59698,0.53223,0.01393
2024-06-22 18:49:20.210,633542,-0.03131,0.00640,0.76053,1.55779,1.01814,0,-0.00000,1.54999,1.62907,1.59715,0.53237,0.01425
2024-06-22 18:49:20.219,633543,-0.03131,0.00621,0.76053,1.55780,1.01814,0,0.00000,1.54999,1.62907,1.59714,0.53236,0.01444
2024-06-22 18:49:20.227,633544,-0.03133,0.00602,0.76052,1.55780,1.01811,0,-0.00000,1.54996,1.62907,1.59713,0.53236,0.01462
2024-06-22 18:49:20.235,633545,-0.03135,0.00585,0.76053,1.55780,1.01812,0,0.00000,1.54999,1.62907,1.59710,0.53238,0.01481
2024-06-22 18:49:20.244,633546,-0.03138,0.00569,0.76053,1.55778,1.01812,0,0.00000,1.54999,1.62907,1.59706,0.53238,0.01500
2024-06-22 18:49:20.252,633547,-0.03140,0.00552,0.76053,1.55778,1.01813,0,-0.00000,1.54999,1.62907,1.59704,0.53237,0.01517
2024-06-22 18:49:20.260,633548,-0.03142,0.00534,0.76052,1.55777,1.01811,0,-0.00000,1.54997,1.62907,1.59703,0.53238,0.01536
2024-06-22 18:49:20.269,633549,-0.03145,0.00513,0.76052,1.55778,1.01811,0,0.00000,1.54997,1.62907,1.59698,0.53238,0.01556
2024-06-22 18:49:20.277,633550,-0.03146,0.00494,0.76053,1.55779,1.01812,0,0.00000,1.54998,1.62907,1.59698,0.53238,0.01575
2024-06-22 18:49:20.285,633551,-0.03148,0.00475,0.76053,1.55779,1.01812,0,0.00000,1.54999,1.62907,1.59695,0.53238,0.01594
2024-06-22 18:49:20.294,633552,-0.03150,0.00455,0.76053,1.55779,1.01816,0,0.00000,1.55000,1.62907,1.59692,0.53236,0.01614
2024-06-22 18:49:20.302,633553,-0.03152,0.00435,0.76053,1.55779,1.01813,0,-0.00000,1.54998,1.62907,1.59691,0.53237,0.01634
2024-06-22 18:49:20.311,633554,-0.03155,0.00415,0.76052,1.55778,1.01813,0,0.00000,1.54997,1.62907,1.59688,0.53236,0.01656
2024-06-22 18:49:20.319,633555,-0.03159,0.00393,0.76052,1.55778,1.01813,0,0.00000,1.54996,1.62908,1.59684,0.53236,0.01678
2024-06-22 18:49:20.327,633556,-0.03160,0.00376,0.76053,1.55777,1.01815,0,0.00000,1.54999,1.62907,1.59682,0.53235,0.01697
