CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 19:12:56.539,803499,-0.03125,0.00709,0.76050,1.56238,1.02256,0,-0.00000,1.54996,1.62914,1.59720,0.52792,0.00619
2024-06-22 19:12:56.539,803500,-0.03117,0.00713,0.76047,1.56238,1.02255,0,-0.00000,1.54990,1.62916,1.59730,0.52787,0.00615
2024-06-22 19:12:56.541,803501,-0.03111,0.00716,0.76046,1.56239,1.02256,0,0.00000,1.54987,1.62917,1.59736,0.52783,0.00611
2024-06-22 19:12:56.549,803502,-0.03107,0.00720,0.76045,1.56240,1.02257,0,-0.00000,1.54986,1.62917,1.59741,0.52781,0.00605
2024-06-22 19:12:56.557,803503,-0.03105,0.00722,0.76046,1.56242,1.02257,0,-0.00000,1.54988,1.62917,1.59743,0.52783,0.00600
2024-06-22 19:12:56.566,803504,-0.03107,0.00729,0.76048,1.56241,1.02256,0,-0.00000,1.54991,1.62916,1.59740,0.52786,0.00594
2024-06-22 19:12:56.574,803505,-0.03111,0.00736,0.76051,1.56240,1.02259,0,-0.00000,1.54999,1.62912,1.59732,0.52793,0.00590
2024-06-22 19:12:56.582,803506,-0.03120,0.00751,0.76054,1.56233,1.02263,0,0.00000,1.55003,1.62908,1.59719,0.52793,0.00584
2024-06-22 19:12:56.591,803507,-0.03124,0.00761,0.76057,1.56227,1.02265,0,0.00000,1.55010,1.62905,1.59712,0.52798,0.00584
2024-06-22 19:12:56.599,803508,-0.03132,0.00767,0.76051,1.56230,1.02249,0,0.00000,1.54983,1.62895,1.59694,0.52787,0.00572
2024-06-22 19:12:56.607,803509,-0.03119,0.00758,0.76051,1.56229,1.02235,0,-0.00000,1.54982,1.62895,1.59708,0.52800,0.00585
2024-06-22 19:12:56.617,803510,-0.03128,0.00767,0.76049,1.56230,1.02249,0,0.00000,1.54978,1.62897,1.59700,0.52782,0.00574
2024-06-22 19:12:56.624,803511,-0.03109,0.00748,0.76047,1.56234,1.02236,0,0.00000,1.54975,1.62899,1.59722,0.52791,0.00586
2024-06-22 19:12:56.632,803512,-0.03106,0.00735,0.76052,1.56236,1.02249,0,-0.00000,1.55000,1.62911,1.59737,0.52804,0.00596
2024-06-22 19:12:56.641,803513,-0.03101,0.00736,0.76050,1.56240,1.02259,0,0.00000,1.54995,1.62913,1.59743,0.52789,0.00589
2024-06-22 19:12:56.649,803514,-0.03098,0.00724,0.76047,1.56242,1.02246,0,-0.00000,1.54989,1.62915,1.59749,0.52795,0.00598
2024-06-22 19:12:56.657,803515,-0.03096,0.00731,0.76046,1.56241,1.02258,0,0.00000,1.54987,1.62915,1.59751,0.52781,0.00592
