CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 18:53:12.016,661357,-0.03177,0.00352,0.76064,1.55111,1.01864,0,-0.00000,1.55015,1.62888,1.59629,0.53203,0.02785
2024-06-22 18:53:12.016,661358,-0.03203,0.00349,0.76064,1.55110,1.01854,0,-0.00000,1.55015,1.62887,1.59602,0.53213,0.02788
2024-06-22 18:53:12.019,661359,-0.03201,0.00350,0.76063,1.55108,1.01851,0,-0.00000,1.55010,1.62885,1.59602,0.53212,0.02791
2024-06-22 18:53:12.028,661360,-0.03146,0.00335,0.76061,1.55107,1.01844,0,0.00000,1.55004,1.62885,1.59657,0.53211,0.02810
2024-06-22 18:53:12.036,661361,-0.03217,0.00339,0.76043,1.55103,1.01803,0,-0.00000,1.54976,1.62914,1.59615,0.53226,0.02810
2024-06-22 18:53:12.044,661362,-0.03279,0.00391,0.76056,1.55090,1.01835,0,0.00000,1.55007,1.62906,1.59543,0.53227,0.02778
2024-06-22 18:53:12.053,661363,-0.03334,0.00435,0.76065,1.55083,1.01832,0,0.00000,1.55031,1.62901,1.59483,0.53257,0.02742
2024-06-22 18:53:12.061,661364,-0.03288,0.00376,0.76064,1.55103,1.01812,0,-0.00000,1.55012,1.62885,1.59514,0.53255,0.02772
2024-06-22 18:53:12.069,661365,-0.03337,0.00429,0.76064,1.55082,1.01828,0,-0.00000,1.55028,1.62900,1.59480,0.53258,0.02749
2024-06-22 18:53:12.078,661366,-0.03288,0.00375,0.76057,1.55088,1.01834,0,-0.00000,1.55010,1.62904,1.59533,0.53233,0.02796
2024-06-22 18:53:12.086,661367,-0.03253,0.00330,0.76049,1.55098,1.01825,0,-0.00000,1.54991,1.62912,1.59576,0.53221,0.02828
2024-06-22 18:53:12.095,661368,-0.03225,0.00289,0.76044,1.55108,1.01812,0,-0.00000,1.54984,1.62919,1.59611,0.53225,0.02853
2024-06-22 18:53:12.103,661369,-0.03174,0.00283,0.76063,1.55109,1.01847,0,-0.00000,1.55012,1.62889,1.59632,0.53216,0.02858
2024-06-22 18:53:12.112,661370,-0.03223,0.00293,0.76063,1.55107,1.01845,0,-0.00000,1.55011,1.62888,1.59581,0.53220,0.02850
2024-06-22 18:53:12.120,661371,-0.03222,0.00290,0.76062,1.55106,1.01847,0,0.00000,1.55010,1.62888,1.59582,0.53216,0.02854
2024-06-22 18:53:12.128,661372,-0.03226,0.00287,0.76060,1.55105,1.01842,0,-0.00000,1.55003,1.62890,1.59579,0.53215,0.02858
2024-06-22 18:53:12.136,661373,-0.03185,0.00274,0.76059,1.55104,1.01836,0,-0.00000,1.55003,1.62891,1.59622,0.53219,0.02875
2024-06-22 18:53:12.144,661374,-0.03249,0.00272,0.76048,1.55103,1.01802,0,-0.00000,1.54994,1.62918,1.59586,0.53245,0.02877
2024-06-22 18:53:12.154,661375,-0.03290,0.00309,0.76061,1.55090,1.01824,0,0.00000,1.55025,1.62908,1.59534,0.53256,0.02860
2024-06-22 18:53:12.161,661376,-0.03268,0.00293,0.76073,1.55095,1.01832,0,0.00000,1.55035,1.62880,1.59527,0.53257,0.02869
2024-06-22 18:53:12.169,661377,-0.03258,0.00292,0.76073,1.55090,1.01844,0,0.00000,1.55033,1.62878,1.59535,0.53244,0.02877
2024-06-22 18:53:12.178,661378,-0.03287,0.00301,0.76071,1.55090,1.01833,0,-0.00000,1.55028,1.62879,1.59507,0.53250,0.02867
2024-06-22 18:53:12.187,661379,-0.03280,0.00282,0.76068,1.55093,1.01820,0,0.00000,1.55022,1.62882,1.59517,0.53258,0.02882
2024-06-22 18:53:12.195,661380,-0.03275,0.00261,0.76060,1.55090,1.01817,0,0.00000,1.55024,1.62910,1.59550,0.53262,0.02908
2024-06-22 18:53:12.204,661381,-0.03258,0.00233,0.76053,1.55103,1.01815,0,-0.00000,1.55007,1.62915,1.59572,0.53246,0.02916
2024-06-22 18:53:12.212,661382,-0.03213,0.00208,0.76052,1.55117,1.01817,0,-0.00000,1.54988,1.62898,1.59600,0.53224,0.02922
2024-06-22 18:53:12.219,661383,-0.03227,0.00250,0.76065,1.55103,1.01858,0,-0.00000,1.55016,1.62885,1.59572,0.53211,0.02900
2024-06-22 18:53:12.229,661384,-0.03227,0.00248,0.76064,1.55102,1.01857,0,0.00000,1.55013,1.62885,1.59573,0.53209,0.02903
2024-06-22 18:53:12.236,661385,-0.03247,0.00233,0.76064,1.55103,1.01845,0,0.00000,1.55013,1.62886,1.59554,0.53222,0.02917
2024-06-22 18:53:12.245,661386,-0.03248,0.00213,0.76045,1.55107,1.01805,0,0.00000,1.54985,1.62919,1.59586,0.53233,0.02931
2024-06-22 18:53:12.253,661387,-0.03267,0.00224,0.76050,1.55100,1.01801,0,-0.00000,1.54996,1.62914,1.59562,0.53250,0.02931
2024-06-22 18:53:12.261,661388,-0.03294,0.00257,0.76056,1.55087,1.01821,0,0.00000,1.55008,1.62907,1.59527,0.53243,0.02917
2024-06-22 18:53:12.270,661389,-0.03303,0.00269,0.76065,1.55091,1.01825,0,0.00000,1.55010,1.62880,1.59492,0.53241,0.02898
2024-06-22 18:53:12.278,661390,-0.03347,0.00307,0.76067,1.55089,1.01820,0,0.00000,1.55016,1.62878,1.59445,0.53254,0.02863
2024-06-22 18:53:12.287,661391,-0.03306,0.00252,0.76062,1.55100,1.01821,0,0.00000,1.55006,1.62885,1.59494,0.53241,0.02901
2024-06-22 18:53:12.294,661392,-0.03294,0.00255,0.76068,1.55096,1.01839,0,0.00000,1.55022,1.62880,1.59500,0.53239,0.02905
2024-06-22 18:53:12.303,661393,-0.03290,0.00238,0.76057,1.55092,1.01830,0,-0.00000,1.55011,1.62907,1.59531,0.53237,0.02930
2024-06-22 18:53:12.311,661394,-0.03248,0.00197,0.76045,1.55104,1.01811,0,0.00000,1.54983,1.62916,1.59582,0.53225,0.02953
2024-06-22 18:53:12.319,661395,-0.03175,0.00191,0.76059,1.55104,1.01851,0,0.00000,1.55001,1.62888,1.59628,0.53201,0.02960
2024-06-22 18:53:12.328,661396,-0.03238,0.00202,0.76058,1.55105,1.01849,0,-0.00000,1.54998,1.62889,1.59565,0.53203,0.02946
2024-06-22 18:53:12.336,661397,-0.03242,0.00197,0.76059,1.55107,1.01848,0,-0.00000,1.55002,1.62890,1.59561,0.53207,0.02948
2024-06-22 18:53:12.344,661398,-0.03243,0.00207,0.76054,1.55098,1.01856,0,0.00000,1.55007,1.62912,1.59583,0.53205,0.02951
2024-06-22 18:53:12.354,661399,-0.03224,0.00166,0.76045,1.55118,1.01799,0,0.00000,1.54969,1.62902,1.59593,0.53223,0.02962
2024-06-22 18:53:12.361,661400,-0.03261,0.00189,0.76044,1.55102,1.01800,0,0.00000,1.54979,1.62916,1.59570,0.53234,0.02963
2024-06-22 18:53:12.369,661401,-0.03303,0.00230,0.76051,1.55091,1.01833,0,-0.00000,1.54994,1.62909,1.59519,0.53218,0.02939
2024-06-22 18:53:12.378,661402,-0.03342,0.00263,0.76064,1.55095,1.01828,0,-0.00000,1.55012,1.62884,1.59455,0.53241,0.02898
2024-06-22 18:53:12.387,661403,-0.03324,0.00229,0.76062,1.55104,1.01810,0,-0.00000,1.55008,1.62885,1.59475,0.53254,0.02918
2024-06-22 18:53:12.395,661404,-0.03312,0.00212,0.76063,1.55103,1.01822,0,-0.00000,1.55010,1.62885,1.59487,0.53244,0.02938
2024-06-22 18:53:12.403,661405,-0.03345,0.00252,0.76069,1.55095,1.01824,0,-0.00000,1.55022,1.62878,1.59446,0.53256,0.02907
2024-06-22 18:53:12.411,661406,-0.03291,0.00199,0.76052,1.55093,1.01830,0,-0.00000,1.54998,1.62908,1.59530,0.53223,0.02967
2024-06-22 18:53:12.419,661407,-0.03251,0.00161,0.76043,1.55104,1.01814,0,-0.00000,1.54976,1.62915,1.59578,0.53216,0.02988
2024-06-22 18:53:12.428,661408,-0.03207,0.00155,0.76063,1.55105,1.01854,0,-0.00000,1.55010,1.62887,1.59593,0.53209,0.02994
2024-06-22 18:53:12.436,661409,-0.03262,0.00162,0.76065,1.55106,1.01852,0,-0.00000,1.55019,1.62887,1.59537,0.53221,0.02984
2024-06-22 18:53:12.445,661410,-0.03264,0.00160,0.76066,1.55106,1.01850,0,0.00000,1.55020,1.62887,1.59535,0.53224,0.02986
2024-06-22 18:53:12.453,661411,-0.03265,0.00164,0.76063,1.55105,1.01846,0,0.00000,1.55013,1.62887,1.59535,0.53221,0.02985
2024-06-22 18:53:12.462,661412,-0.03220,0.00151,0.76061,1.55104,1.01841,0,-0.00000,1.55007,1.62887,1.59581,0.53219,0.02999
