CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 19:13:54.757,810487,-0.03132,0.00583,0.76050,1.55928,1.02250,0,0.00000,1.54997,1.62915,1.59710,0.52799,0.01244
2024-06-22 19:13:54.766,810488,-0.03128,0.00575,0.76050,1.55929,1.02250,0,-0.00000,1.54997,1.62914,1.59713,0.52799,0.01250
2024-06-22 19:13:54.774,810489,-0.03125,0.00569,0.76050,1.55929,1.02248,0,-0.00000,1.54996,1.62915,1.59716,0.52799,0.01256
2024-06-22 19:13:54.784,810490,-0.03125,0.00562,0.76050,1.55929,1.02248,0,0.00000,1.54996,1.62915,1.59716,0.52800,0.01263
2024-06-22 19:13:54.791,810491,-0.03122,0.00556,0.76049,1.55928,1.02247,0,-0.00000,1.54996,1.62914,1.59719,0.52800,0.01270
2024-06-22 19:13:54.800,810492,-0.03119,0.00557,0.76049,1.55928,1.02258,0,-0.00000,1.54995,1.62914,1.59722,0.52788,0.01271
2024-06-22 19:13:54.807,810493,-0.03121,0.00554,0.76049,1.55927,1.02266,0,0.00000,1.54995,1.62914,1.59719,0.52780,0.01275
2024-06-22 19:13:54.817,810494,-0.03113,0.00545,0.76050,1.55927,1.02260,0,-0.00000,1.54996,1.62914,1.59727,0.52788,0.01284
2024-06-22 19:13:54.825,810495,-0.03111,0.00539,0.76050,1.55928,1.02260,0,0.00000,1.54998,1.62915,1.59729,0.52789,0.01289
2024-06-22 19:13:54.833,810496,-0.03113,0.00534,0.76050,1.55928,1.02264,0,0.00000,1.54998,1.62914,1.59727,0.52784,0.01293
2024-06-22 19:13:54.841,810497,-0.03111,0.00527,0.76051,1.55928,1.02266,0,0.00000,1.54999,1.62914,1.59729,0.52785,0.01300
2024-06-22 19:13:54.850,810498,-0.03103,0.00517,0.76050,1.55929,1.02258,0,-0.00000,1.54998,1.62914,1.59737,0.52791,0.01309
2024-06-22 19:13:54.859,810499,-0.03106,0.00513,0.76050,1.55928,1.02263,0,0.00000,1.54997,1.62915,1.59734,0.52784,0.01315
2024-06-22 19:13:54.866,810500,-0.03105,0.00499,0.76049,1.55927,1.02250,0,0.00000,1.54995,1.62915,1.59736,0.52795,0.01331
2024-06-22 19:13:54.875,810501,-0.03102,0.00492,0.76050,1.55926,1.02252,0,0.00000,1.54997,1.62915,1.59738,0.52795,0.01339
2024-06-22 19:13:54.883,810502,-0.03100,0.00483,0.76049,1.55927,1.02251,0,0.00000,1.54996,1.62915,1.59740,0.52795,0.01347
