CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 18:47:48.751,622567,-0.03398,-0.00186,0.76050,1.55265,1.01814,0,0.00000,1.54995,1.62912,1.59423,0.53240,0.03082
2024-06-22 18:47:48.759,622568,-0.03398,-0.00167,0.76051,1.55265,1.01812,0,-0.00000,1.54996,1.62910,1.59422,0.53243,0.03063
2024-06-22 18:47:48.768,622569,-0.03398,-0.00148,0.76051,1.55266,1.01811,0,-0.00000,1.54997,1.62910,1.59422,0.53245,0.03043
2024-06-22 18:47:48.776,622570,-0.03396,-0.00126,0.76052,1.55264,1.01814,0,0.00000,1.54999,1.62909,1.59424,0.53244,0.03024
2024-06-22 18:47:48.786,622571,-0.03395,-0.00106,0.76051,1.55262,1.01811,0,-0.00000,1.54995,1.62910,1.59425,0.53243,0.03005
2024-06-22 18:47:48.794,622572,-0.03393,-0.00086,0.76050,1.55262,1.01810,0,0.00000,1.54994,1.62910,1.59429,0.53242,0.02987
2024-06-22 18:47:48.801,622573,-0.03389,-0.00068,0.76050,1.55262,1.01812,0,-0.00000,1.54994,1.62911,1.59434,0.53241,0.02968
2024-06-22 18:47:48.810,622574,-0.03382,-0.00048,0.76050,1.55263,1.01812,0,0.00000,1.54994,1.62911,1.59441,0.53240,0.02946
2024-06-22 18:47:48.819,622575,-0.03378,-0.00032,0.76050,1.55265,1.01814,0,0.00000,1.54995,1.62910,1.59445,0.53239,0.02926
2024-06-22 18:47:48.827,622576,-0.03377,-0.00013,0.76050,1.55266,1.01813,0,0.00000,1.54995,1.62911,1.59448,0.53240,0.02906
2024-06-22 18:47:48.835,622577,-0.03375,0.00006,0.76050,1.55266,1.01813,0,-0.00000,1.54995,1.62911,1.59450,0.53240,0.02886
2024-06-22 18:47:48.844,622578,-0.03374,0.00027,0.76050,1.55264,1.01811,0,-0.00000,1.54993,1.62911,1.59451,0.53240,0.02867
2024-06-22 18:47:48.851,622579,-0.03371,0.00046,0.76050,1.55264,1.01812,0,0.00000,1.54994,1.62910,1.59453,0.53240,0.02849
2024-06-22 18:47:48.861,622580,-0.03369,0.00069,0.76050,1.55262,1.01812,0,0.00000,1.54993,1.62911,1.59457,0.53239,0.02829
2024-06-22 18:47:48.868,622581,-0.03365,0.00089,0.76050,1.55261,1.01813,0,-0.00000,1.54995,1.62910,1.59460,0.53239,0.02810
2024-06-22 18:47:48.877,622582,-0.03360,0.00110,0.76051,1.55262,1.01814,0,-0.00000,1.54996,1.62911,1.59467,0.53239,0.02787
2024-06-22 18:47:48.885,622583,-0.03356,0.00129,0.76051,1.55264,1.01815,0,-0.00000,1.54997,1.62910,1.59470,0.53240,0.02765
2024-06-22 18:47:48.894,622584,-0.03350,0.00151,0.76051,1.55264,1.01813,0,0.00000,1.54996,1.62911,1.59476,0.53240,0.02742
2024-06-22 18:47:48.902,622585,-0.03349,0.00172,0.76051,1.55265,1.01813,0,0.00000,1.54997,1.62910,1.59477,0.53241,0.02720
2024-06-22 18:47:48.911,622586,-0.03347,0.00194,0.76051,1.55263,1.01811,0,0.00000,1.54995,1.62910,1.59480,0.53241,0.02699
2024-06-22 18:47:48.918,622587,-0.03345,0.00216,0.76051,1.55262,1.01812,0,0.00000,1.54995,1.62910,1.59483,0.53240,0.02678
2024-06-22 18:47:48.926,622588,-0.03343,0.00238,0.76049,1.55262,1.01811,0,-0.00000,1.54992,1.62912,1.59487,0.53239,0.02658
2024-06-22 18:47:48.936,622589,-0.03339,0.00259,0.76049,1.55262,1.01811,0,0.00000,1.54991,1.62913,1.59492,0.53237,0.02636
2024-06-22 18:47:48.943,622590,-0.03335,0.00282,0.76049,1.55262,1.01811,0,-0.00000,1.54992,1.62912,1.59496,0.53238,0.02612
2024-06-22 18:47:48.951,622591,-0.03332,0.00302,0.76050,1.55264,1.01814,0,0.00000,1.54995,1.62911,1.59499,0.53239,0.02590
2024-06-22 18:47:48.960,622592,-0.03329,0.00325,0.76051,1.55264,1.01814,0,0.00000,1.54996,1.62910,1.59502,0.53239,0.02566
2024-06-22 18:47:48.969,622593,-0.03325,0.00346,0.76051,1.55264,1.01813,0,0.00000,1.54996,1.62910,1.59506,0.53240,0.02544
2024-06-22 18:47:48.976,622594,-0.03319,0.00369,0.76050,1.55263,1.01812,0,0.00000,1.54995,1.62910,1.59512,0.53240,0.02522
2024-06-22 18:47:48.985,622595,-0.03316,0.00390,0.76050,1.55263,1.01812,0,-0.00000,1.54994,1.62911,1.59517,0.53239,0.02501
2024-06-22 18:47:48.993,622596,-0.03312,0.00412,0.76050,1.55262,1.01813,0,0.00000,1.54995,1.62912,1.59521,0.53239,0.02481
2024-06-22 18:47:49.001,622597,-0.03308,0.00433,0.76050,1.55262,1.01812,0,0.00000,1.54995,1.62911,1.59526,0.53239,0.02459
2024-06-22 18:47:49.011,622598,-0.03305,0.00455,0.76050,1.55262,1.01811,0,0.00000,1.54994,1.62912,1.59529,0.53240,0.02437
2024-06-22 18:47:49.018,622599,-0.03301,0.00476,0.76051,1.55263,1.01812,0,0.00000,1.54996,1.62911,1.59533,0.53240,0.02414
2024-06-22 18:47:49.027,622600,-0.03295,0.00497,0.76051,1.55264,1.01812,0,0.00000,1.54996,1.62910,1.59539,0.53240,0.02391
2024-06-22 18:47:49.035,622601,-0.03289,0.00519,0.76050,1.55264,1.01812,0,-0.00000,1.54995,1.62910,1.59545,0.53239,0.02369
2024-06-22 18:47:49.044,622602,-0.03285,0.00540,0.76051,1.55263,1.01814,0,-0.00000,1.54997,1.62911,1.59550,0.53239,0.02349
2024-06-22 18:47:49.052,622603,-0.03279,0.00558,0.76050,1.55264,1.01814,0,-0.00000,1.54995,1.62911,1.59557,0.53237,0.02330
2024-06-22 18:47:49.060,622604,-0.03272,0.00578,0.76050,1.55263,1.01815,0,-0.00000,1.54995,1.62912,1.59566,0.53236,0.02310
2024-06-22 18:47:49.068,622605,-0.03267,0.00598,0.76049,1.55264,1.01814,0,0.00000,1.54993,1.62912,1.59572,0.53235,0.02289
2024-06-22 18:47:49.077,622606,-0.03264,0.00619,0.76049,1.55263,1.01813,0,-0.00000,1.54993,1.62912,1.59575,0.53236,0.02269
2024-06-22 18:47:49.085,622607,-0.03262,0.00639,0.76050,1.55264,1.01812,0,-0.00000,1.54994,1.62911,1.59577,0.53239,0.02248
2024-06-22 18:47:49.094,622608,-0.03257,0.00662,0.76050,1.55264,1.01809,0,-0.00000,1.54994,1.62910,1.59580,0.53241,0.02224
2024-06-22 18:47:49.101,622609,-0.03255,0.00682,0.76051,1.55264,1.01809,0,0.00000,1.54996,1.62910,1.59583,0.53243,0.02203
2024-06-22 18:47:49.111,622610,-0.03251,0.00702,0.76051,1.55264,1.01809,0,0.00000,1.54997,1.62910,1.59588,0.53244,0.02185
2024-06-22 18:47:49.118,622611,-0.03245,0.00722,0.76051,1.55262,1.01810,0,0.00000,1.54996,1.62911,1.59595,0.53243,0.02166
2024-06-22 18:47:49.127,622612,-0.03240,0.00740,0.76051,1.55262,1.01811,0,0.00000,1.54996,1.62911,1.59601,0.53241,0.02148
2024-06-22 18:47:49.136,622613,-0.03235,0.00759,0.76050,1.55262,1.01811,0,-0.00000,1.54995,1.62911,1.59606,0.53241,0.02129
2024-06-22 18:47:49.143,622614,-0.03230,0.00777,0.76050,1.55262,1.01809,0,0.00000,1.54994,1.62911,1.59611,0.53241,0.02110
2024-06-22 18:47:49.152,622615,-0.03222,0.00797,0.76050,1.55263,1.01811,0,-0.00000,1.54994,1.62910,1.59619,0.53239,0.02089
2024-06-22 18:47:49.160,622616,-0.03216,0.00815,0.76050,1.55263,1.01812,0,-0.00000,1.54995,1.62911,1.59625,0.53239,0.02070
2024-06-22 18:47:49.169,622617,-0.03212,0.00829,0.76050,1.55265,1.01812,0,-0.00000,1.54994,1.62911,1.59631,0.53239,0.02053
2024-06-22 18:47:49.176,622618,-0.03207,0.00845,0.76050,1.55265,1.01813,0,-0.00000,1.54995,1.62912,1.59636,0.53239,0.02037
2024-06-22 18:47:49.185,622619,-0.03206,0.00863,0.76050,1.55264,1.01811,0,-0.00000,1.54995,1.62912,1.59638,0.53240,0.02020
2024-06-22 18:47:49.194,622620,-0.03211,0.00881,0.76050,1.55263,1.01811,0,0.00000,1.54995,1.62911,1.59633,0.53240,0.02004
2024-06-22 18:47:49.202,622621,-0.03208,0.00899,0.76050,1.55261,1.01808,0,-0.00000,1.54994,1.62911,1.59635,0.53243,0.01988
2024-06-22 18:47:49.210,622622,-0.03205,0.00916,0.76050,1.55260,1.01807,0,0.00000,1.54995,1.62910,1.59639,0.53244,0.01973
2024-06-22 18:47:49.218,622623,-0.03199,0.00929,0.76051,1.55261,1.01808,0,-0.00000,1.54996,1.62910,1.59644,0.53245,0.01957
2024-06-22 18:47:49.226,622624,-0.03193,0.00945,0.76051,1.55262,1.01809,0,0.00000,1.54997,1.62910,1.59651,0.53244,0.01941
2024-06-22 18:47:49.236,622625,-0.03189,0.00957,0.76051,1.55263,1.01809,0,-0.00000,1.54997,1.62910,1.59656,0.53244,0.01926
2024-06-22 18:47:49.243,622626,-0.03184,0.00970,0.76051,1.55264,1.01810,0,-0.00000,1.54997,1.62911,1.59662,0.53244,0.01913
2024-06-22 18:47:49.252,622627,-0.03176,0.00982,0.76051,1.55265,1.01812,0,0.00000,1.54997,1.62912,1.59671,0.53242,0.01899
2024-06-22 18:47:49.261,622628,-0.03172,0.00997,0.76049,1.55263,1.01808,0,-0.00000,1.54993,1.62912,1.59676,0.53241,0.01886
2024-06-22 18:47:49.268,622629,-0.03168,0.01008,0.76049,1.55263,1.01807,0,0.00000,1.54991,1.62912,1.59680,0.53240,0.01875
2024-06-22 18:47:49.277,622630,-0.03164,0.01020,0.76049,1.55263,1.01807,0,0.00000,1.54991,1.62911,1.59684,0.53240,0.01863
2024-06-22 18:47:49.285,622631,-0.03161,0.01033,0.76049,1.55263,1.01806,0,0.00000,1.54991,1.62912,1.59687,0.53241,0.01850
2024-06-22 18:47:49.293,622632,-0.03157,0.01044,0.76050,1.55263,1.01808,0,-0.00000,1.54994,1.62911,1.59690,0.53242,0.01839
2024-06-22 18:47:49.302,622633,-0.03152,0.01055,0.76051,1.55263,1.01810,0,0.00000,1.54997,1.62911,1.59696,0.53243,0.01827
