CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 18:56:45.353,686959,-0.03059,0.00106,0.76054,1.55687,1.01814,0,0.00000,1.55006,1.62910,1.59782,0.53240,0.02118
2024-06-22 18:56:45.362,686960,-0.03062,0.00116,0.76054,1.55686,1.01813,0,0.00000,1.55005,1.62910,1.59779,0.53240,0.02109
2024-06-22 18:56:45.370,686961,-0.03065,0.00124,0.76053,1.55686,1.01814,0,-0.00000,1.55005,1.62911,1.59777,0.53238,0.02100
2024-06-22 18:56:45.379,686962,-0.03066,0.00132,0.76053,1.55686,1.01814,0,0.00000,1.55002,1.62911,1.59776,0.53236,0.02092
2024-06-22 18:56:45.388,686963,-0.03071,0.00138,0.76052,1.55688,1.01813,0,-0.00000,1.55000,1.62912,1.59772,0.53235,0.02084
2024-06-22 18:56:45.395,686964,-0.03073,0.00147,0.76052,1.55688,1.01812,0,0.00000,1.54999,1.62911,1.59769,0.53235,0.02073
2024-06-22 18:56:45.404,686965,-0.03078,0.00155,0.76051,1.55690,1.01809,0,0.00000,1.54998,1.62911,1.59764,0.53238,0.02063
2024-06-22 18:56:45.412,686966,-0.03083,0.00166,0.76051,1.55689,1.01808,0,-0.00000,1.54999,1.62911,1.59760,0.53239,0.02053
2024-06-22 18:56:45.420,686967,-0.03087,0.00176,0.76051,1.55689,1.01808,0,0.00000,1.54998,1.62911,1.59756,0.53239,0.02043
2024-06-22 18:56:45.429,686968,-0.03092,0.00186,0.76051,1.55688,1.01809,0,0.00000,1.54997,1.62912,1.59751,0.53237,0.02034
2024-06-22 18:56:45.438,686969,-0.03097,0.00198,0.76051,1.55686,1.01809,0,-0.00000,1.54998,1.62911,1.59745,0.53239,0.02024
2024-06-22 18:56:45.446,686970,-0.03107,0.00210,0.76052,1.55685,1.01809,0,-0.00000,1.55000,1.62910,1.59736,0.53241,0.02014
2024-06-22 18:56:45.453,686971,-0.03113,0.00224,0.76054,1.55684,1.01812,0,-0.00000,1.55004,1.62910,1.59728,0.53242,0.02002
2024-06-22 18:56:45.462,686972,-0.03119,0.00234,0.76054,1.55685,1.01811,0,-0.00000,1.55005,1.62909,1.59721,0.53244,0.01990
2024-06-22 18:56:45.471,686973,-0.03125,0.00244,0.76054,1.55686,1.01811,0,0.00000,1.55004,1.62909,1.59716,0.53243,0.01978
2024-06-22 18:56:45.479,686974,-0.03128,0.00252,0.76054,1.55687,1.01813,0,-0.00000,1.55004,1.62909,1.59714,0.53241,0.01968
2024-06-22 18:56:45.488,686975,-0.03131,0.00262,0.76052,1.55687,1.01812,0,0.00000,1.55000,1.62910,1.59711,0.53238,0.01957
2024-06-22 18:56:45.496,686976,-0.03136,0.00272,0.76051,1.55687,1.01814,0,-0.00000,1.54998,1.62910,1.59706,0.53234,0.01947
2024-06-22 18:56:45.504,686977,-0.03142,0.00284,0.76051,1.55686,1.01815,0,-0.00000,1.54997,1.62911,1.59701,0.53233,0.01938
2024-06-22 18:56:45.512,686978,-0.03147,0.00295,0.76050,1.55685,1.01813,0,0.00000,1.54995,1.62911,1.59696,0.53233,0.01926
2024-06-22 18:56:45.521,686979,-0.03153,0.00305,0.76051,1.55687,1.01815,0,0.00000,1.54997,1.62912,1.59691,0.53232,0.01914
2024-06-22 18:56:45.529,686980,-0.03159,0.00316,0.76051,1.55688,1.01813,0,0.00000,1.54996,1.62911,1.59684,0.53234,0.01900
2024-06-22 18:56:45.537,686981,-0.03168,0.00326,0.76052,1.55690,1.01815,0,0.00000,1.54999,1.62910,1.59675,0.53236,0.01887
2024-06-22 18:56:45.545,686982,-0.03175,0.00340,0.76053,1.55689,1.01813,0,-0.00000,1.55001,1.62909,1.59666,0.53240,0.01874
2024-06-22 18:56:45.554,686983,-0.03185,0.00350,0.76053,1.55689,1.01813,0,-0.00000,1.55002,1.62909,1.59656,0.53242,0.01864
2024-06-22 18:56:45.562,686984,-0.03192,0.00365,0.76053,1.55684,1.01813,0,-0.00000,1.55002,1.62909,1.59649,0.53242,0.01856
2024-06-22 18:56:45.571,686985,-0.03197,0.00375,0.76053,1.55683,1.01815,0,0.00000,1.55002,1.62909,1.59645,0.53240,0.01848
2024-06-22 18:56:45.580,686986,-0.03202,0.00387,0.76052,1.55682,1.01815,0,-0.00000,1.55000,1.62910,1.59640,0.53238,0.01838
2024-06-22 18:56:45.587,686987,-0.03205,0.00396,0.76052,1.55684,1.01815,0,0.00000,1.54999,1.62909,1.59636,0.53237,0.01825
2024-06-22 18:56:45.597,686988,-0.03210,0.00406,0.76052,1.55686,1.01815,0,0.00000,1.54998,1.62909,1.59632,0.53237,0.01812
2024-06-22 18:56:45.604,686989,-0.03214,0.00414,0.76052,1.55689,1.01815,0,-0.00000,1.54998,1.62910,1.59629,0.53236,0.01798
2024-06-22 18:56:45.612,686990,-0.03218,0.00423,0.76052,1.55691,1.01816,0,0.00000,1.54999,1.62911,1.59626,0.53236,0.01787
2024-06-22 18:56:45.620,686991,-0.03223,0.00433,0.76050,1.55690,1.01817,0,-0.00000,1.54997,1.62913,1.59623,0.53234,0.01778
2024-06-22 18:56:45.629,686992,-0.03230,0.00444,0.76050,1.55688,1.01817,0,-0.00000,1.54995,1.62913,1.59616,0.53232,0.01768
2024-06-22 18:56:45.637,686993,-0.03239,0.00457,0.76049,1.55687,1.01814,0,-0.00000,1.54994,1.62912,1.59606,0.53234,0.01758
2024-06-22 18:56:45.646,686994,-0.03248,0.00472,0.76051,1.55685,1.01817,0,0.00000,1.54998,1.62911,1.59595,0.53236,0.01747
2024-06-22 18:56:45.654,686995,-0.03259,0.00481,0.76052,1.55686,1.01816,0,-0.00000,1.55000,1.62909,1.59584,0.53239,0.01735
2024-06-22 18:56:45.662,686996,-0.03264,0.00492,0.76053,1.55686,1.01818,0,-0.00000,1.55003,1.62909,1.59577,0.53241,0.01722
2024-06-22 18:56:45.670,686997,-0.03269,0.00501,0.76054,1.55687,1.01820,0,-0.00000,1.55005,1.62909,1.59573,0.53240,0.01712
2024-06-22 18:56:45.679,686998,-0.03275,0.00511,0.76053,1.55687,1.01819,0,-0.00000,1.55003,1.62911,1.59569,0.53240,0.01703
2024-06-22 18:56:45.687,686999,-0.03280,0.00524,0.76053,1.55685,1.01819,0,-0.00000,1.55003,1.62910,1.59563,0.53240,0.01693
2024-06-22 18:56:45.695,687000,-0.03286,0.00535,0.76053,1.55684,1.01819,0,0.00000,1.55002,1.62910,1.59557,0.53240,0.01683
2024-06-22 18:56:45.705,687001,-0.03294,0.00543,0.76052,1.55684,1.01818,0,-0.00000,1.55000,1.62910,1.59550,0.53239,0.01674
2024-06-22 18:56:45.713,687002,-0.03299,0.00551,0.76052,1.55685,1.01818,0,-0.00000,1.54999,1.62911,1.59546,0.53238,0.01664
2024-06-22 18:56:45.720,687003,-0.03302,0.00557,0.76050,1.55688,1.01816,0,0.00000,1.54997,1.62912,1.59544,0.53238,0.01654
2024-06-22 18:56:45.729,687004,-0.03306,0.00566,0.76051,1.55689,1.01817,0,0.00000,1.54998,1.62912,1.59539,0.53238,0.01643
2024-06-22 18:56:45.738,687005,-0.03312,0.00576,0.76051,1.55689,1.01818,0,0.00000,1.54999,1.62912,1.59533,0.53238,0.01633
2024-06-22 18:56:45.745,687006,-0.03318,0.00584,0.76052,1.55688,1.01820,0,0.00000,1.55002,1.62911,1.59526,0.53239,0.01625
2024-06-22 18:56:45.755,687007,-0.03324,0.00596,0.76053,1.55686,1.01820,0,-0.00000,1.55002,1.62910,1.59519,0.53240,0.01616
2024-06-22 18:56:45.763,687008,-0.03332,0.00607,0.76052,1.55684,1.01819,0,0.00000,1.55000,1.62910,1.59512,0.53240,0.01609
2024-06-22 18:56:45.770,687009,-0.03336,0.00618,0.76053,1.55683,1.01820,0,0.00000,1.55001,1.62909,1.59506,0.53240,0.01599
2024-06-22 18:56:45.779,687010,-0.03343,0.00628,0.76053,1.55683,1.01820,0,0.00000,1.55002,1.62909,1.59499,0.53242,0.01588
2024-06-22 18:56:45.788,687011,-0.03349,0.00636,0.76054,1.55684,1.01820,0,-0.00000,1.55005,1.62909,1.59493,0.53244,0.01579
2024-06-22 18:56:45.795,687012,-0.03354,0.00640,0.76054,1.55687,1.01821,0,0.00000,1.55004,1.62909,1.59488,0.53243,0.01569
