CurrentTime ,Frame, Theta1[rad], Theta2[rad], Theta3[rad], Theta4[rad], Wire[m], ControlSW, Theta.xboom [m], Theta.yboom [m], Theta.zboom [m], Theta.Xload [m], Theta.yload [m], Theta.Zload [m]
2024-06-22 18:50:40.910,643226,-0.02592,0.00897,0.76052,1.55421,1.01794,0,-0.00000,1.55000,1.62912,1.60267,0.53245,0.01746
2024-06-22 18:50:40.919,643227,-0.02600,0.00873,0.76051,1.55422,1.01789,0,0.00000,1.54999,1.62912,1.60259,0.53249,0.01769
2024-06-22 18:50:40.927,643228,-0.02613,0.00856,0.76052,1.55421,1.01792,0,-0.00000,1.55001,1.62912,1.60245,0.53248,0.01787
2024-06-22 18:50:40.936,643229,-0.02626,0.00837,0.76052,1.55421,1.01792,0,0.00000,1.55001,1.62912,1.60231,0.53247,0.01806
2024-06-22 18:50:40.944,643230,-0.02642,0.00817,0.76052,1.55420,1.01793,0,0.00000,1.55001,1.62912,1.60215,0.53247,0.01827
2024-06-22 18:50:40.953,643231,-0.02669,0.00811,0.76051,1.55421,1.01811,0,0.00000,1.54998,1.62912,1.60186,0.53227,0.01832
2024-06-22 18:50:40.960,643232,-0.02684,0.00793,0.76051,1.55419,1.01812,0,-0.00000,1.54998,1.62912,1.60171,0.53226,0.01853
2024-06-22 18:50:40.969,643233,-0.02697,0.00773,0.76052,1.55420,1.01814,0,0.00000,1.55000,1.62912,1.60157,0.53226,0.01872
2024-06-22 18:50:40.977,643234,-0.02714,0.00751,0.76051,1.55421,1.01813,0,0.00000,1.54998,1.62911,1.60140,0.53226,0.01892
2024-06-22 18:50:40.985,643235,-0.02715,0.00715,0.76051,1.55421,1.01793,0,-0.00000,1.54998,1.62912,1.60139,0.53245,0.01928
2024-06-22 18:50:40.994,643236,-0.02730,0.00696,0.76052,1.55420,1.01795,0,-0.00000,1.55000,1.62912,1.60123,0.53245,0.01949
2024-06-22 18:50:41.003,643237,-0.02756,0.00683,0.76052,1.55421,1.01807,0,-0.00000,1.55001,1.62912,1.60096,0.53235,0.01960
2024-06-22 18:50:41.011,643238,-0.02761,0.00655,0.76052,1.55420,1.01799,0,0.00000,1.55001,1.62912,1.60091,0.53244,0.01991
2024-06-22 18:50:41.019,643239,-0.02779,0.00632,0.76052,1.55420,1.01799,0,-0.00000,1.55001,1.62912,1.60072,0.53243,0.02014
2024-06-22 18:50:41.027,643240,-0.02810,0.00618,0.76051,1.55419,1.01808,0,-0.00000,1.55000,1.62912,1.60041,0.53234,0.02028
2024-06-22 18:50:41.035,643241,-0.02826,0.00596,0.76052,1.55419,1.01810,0,-0.00000,1.55001,1.62912,1.60023,0.53234,0.02051
2024-06-22 18:50:41.044,643242,-0.02844,0.00572,0.76051,1.55421,1.01808,0,0.00000,1.54998,1.62912,1.60005,0.53233,0.02073
2024-06-22 18:50:41.052,643243,-0.02861,0.00551,0.76051,1.55419,1.01810,0,-0.00000,1.55000,1.62912,1.59987,0.53232,0.02096
2024-06-22 18:50:41.061,643244,-0.02882,0.00526,0.76051,1.55420,1.01810,0,-0.00000,1.54999,1.62912,1.59965,0.53233,0.02119
